,date,game_center,geo_location,attendance,capacity,home,guest
840,2016-02-29 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16662,18165,Pacers,Blazers
841,2016-02-29 18:00:00,Amway Center,"Orlando, FL",16168,18500,Magic,76ers
842,2016-02-29 19:00:00,American Airlines Center,"Dallas, TX",20289,19200,Mavericks,Timberwolves
843,2016-02-29 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Heat
844,2016-03-01 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Pacers
845,2016-03-01 19:00:00,Verizon Center,"Washington, DC",15096,20173,Wizards,76ers
846,2016-03-01 19:30:00,TD Garden,"Boston, MA",17680,18624,Celtics,Jazz
847,2016-03-01 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",13214,18717,Bucks,Rockets
848,2016-03-01 21:00:00,Pepsi Center,"Denver, CO",10324,19155,Nuggets,Grizzlies
849,2016-03-01 22:00:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Thunder
850,2016-03-01 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Clippers,Nets
851,2016-03-02 19:00:00,Spectrum Center,"Charlotte, NC",16849,19077,Hornets,Suns
852,2016-03-02 19:30:00,AmericanAirlines Arena,"Miami, FL",19654,19600,Heat,Bulls
853,2016-03-02 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Blazers
854,2016-03-02 20:30:00,American Airlines Center,"Dallas, TX",19546,19200,Mavericks,Magic
855,2016-03-02 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Hawks
856,2016-03-02 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Nets
857,2016-03-03 19:00:00,Amway Center,"Orlando, FL",16072,18500,Magic,Bulls
858,2016-03-03 19:00:00,Wells Fargo Center,"Philadelphia, PA",11143,20318,76ers,Hornets
859,2016-03-03 19:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Blazers
860,2016-03-03 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Jazz
861,2016-03-03 20:00:00,Toyota Center,"Houston, TX",18226,18104,Rockets,Pelicans
862,2016-03-03 20:00:00,FedExForum,"Memphis, TN",15310,18119,Grizzlies,Kings
863,2016-03-03 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",14263,18717,Bucks,Pacers
864,2016-03-03 20:00:00,Target Center,"Minneapolis, MN",11307,19356,Timberwolves,Wizards
865,2016-03-03 20:00:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Pistons
866,2016-03-03 21:00:00,Pepsi Center,"Denver, CO",20096,19155,Nuggets,Lakers
867,2016-03-03 22:30:00,STAPLES Center,"Los Angeles, CA",19304,19060,Clippers,Thunder
868,2016-03-04 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Heat,Suns
869,2016-03-04 20:00:00,Smoothie King Center,"New Orleans, LA",17781,17188,Pelicans,Spurs
870,2016-03-04 20:30:00,American Airlines Center,"Dallas, TX",19910,19200,Mavericks,Kings
871,2016-03-04 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Thunder
872,2016-03-05 19:00:00,Spectrum Center,"Charlotte, NC",19099,19077,Hornets,Pacers
873,2016-03-05 19:00:00,Amway Center,"Orlando, FL",17546,18500,Magic,Suns
874,2016-03-05 19:00:00,Wells Fargo Center,"Philadelphia, PA",17610,20318,76ers,Heat
875,2016-03-05 19:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Knicks
876,2016-03-05 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Blazers
877,2016-03-05 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Wizards
878,2016-03-05 20:00:00,FedExForum,"Memphis, TN",17188,18119,Grizzlies,Jazz
879,2016-03-05 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16366,18717,Bucks,Timberwolves
880,2016-03-05 21:00:00,Pepsi Center,"Denver, CO",14163,19155,Nuggets,Nets
881,2016-03-05 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Hawks
882,2016-03-06 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Celtics
883,2016-03-06 19:00:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Pistons
884,2016-03-06 19:00:00,Verizon Center,"Washington, DC",20356,20173,Wizards,Pacers
885,2016-03-06 19:00:00,Smoothie King Center,"New Orleans, LA",16680,17188,Pelicans,Jazz
886,2016-03-06 20:00:00,Target Center,"Minneapolis, MN",15987,19356,Timberwolves,Nets
887,2016-03-06 20:30:00,United Center,"Chicago, IL",22203,20917,Bulls,Rockets
888,2016-03-06 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Kings
889,2016-03-06 22:30:00,STAPLES Center,"Los Angeles, CA",19236,19060,Clippers,Hawks
890,2016-03-07 15:30:00,BMO Harris Bradley Center,"Milwaukee, WI",16565,18717,Bucks,Thunder
891,2016-03-07 15:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Warriors
892,2016-03-07 16:00:00,FedExForum,"Memphis, TN",17291,18119,Grizzlies,Suns
893,2016-03-07 17:00:00,Pepsi Center,"Denver, CO",14802,19155,Nuggets,Mavericks
894,2016-03-07 18:00:00,The Palace of Auburn Hills,"Detroit, MI",18386,22076,Pistons,Blazers
895,2016-03-07 18:00:00,AmericanAirlines Arena,"Miami, FL",19820,19600,Heat,76ers
896,2016-03-07 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Rockets
897,2016-03-08 19:00:00,Spectrum Center,"Charlotte, NC",15912,19077,Hornets,Timberwolves
898,2016-03-08 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Grizzlies
899,2016-03-08 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16742,18165,Pacers,Spurs
900,2016-03-08 20:00:00,United Center,"Chicago, IL",21672,20917,Bulls,Bucks
901,2016-03-08 20:00:00,Smoothie King Center,"New Orleans, LA",16403,17188,Pelicans,Kings
902,2016-03-08 20:30:00,American Airlines Center,"Dallas, TX",20002,19200,Mavericks,Clippers
903,2016-03-08 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Magic
904,2016-03-09 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Nets
905,2016-03-09 20:00:00,Target Center,"Minneapolis, MN",14093,19356,Timberwolves,Spurs
906,2016-03-09 21:00:00,Pepsi Center,"Denver, CO",13305,19155,Nuggets,Knicks
907,2016-03-09 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19282,19911,Jazz,Hawks
908,2016-03-09 22:00:00,Moda Center,"Portland, OR",19393,19441,Trail,Wizards
909,2016-03-09 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Magic
910,2016-03-10 19:00:00,Spectrum Center,"Charlotte, NC",16335,19077,Hornets,Pelicans
911,2016-03-10 19:00:00,Wells Fargo Center,"Philadelphia, PA",15237,20318,76ers,Rockets
912,2016-03-10 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",15005,18717,Bucks,Heat
913,2016-03-10 19:00:00,TD Garden,"Boston, MA",17790,18624,Celtics,Grizzlies
914,2016-03-10 20:30:00,American Airlines Center,"Dallas, TX",20249,19200,Mavericks,Pistons
915,2016-03-10 21:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Clippers
916,2016-03-10 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",17105,18422,Suns,Knicks
917,2016-03-10 22:00:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Cavaliers
918,2016-03-10 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Jazz
919,2016-03-11 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Hawks
920,2016-03-11 20:00:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Bulls
921,2016-03-11 21:00:00,Pepsi Center,"Denver, CO",11582,19155,Nuggets,Suns
922,2016-03-11 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Cavaliers
923,2016-03-12 19:00:00,Spectrum Center,"Charlotte, NC",18189,19077,Hornets,Pistons
924,2016-03-12 19:00:00,Wells Fargo Center,"Philadelphia, PA",14128,20318,76ers,Nets
925,2016-03-12 19:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Rockets
926,2016-03-12 20:00:00,United Center,"Chicago, IL",22067,20917,Bulls,Heat
927,2016-03-12 20:00:00,FedExForum,"Memphis, TN",18119,18119,Grizzlies,Pelicans
928,2016-03-12 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Timberwolves
929,2016-03-12 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Wizards
930,2016-03-12 22:00:00,Sleep Train Arena,"Sacramento, CA",17081,17317,Kings,Magic
931,2016-03-12 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Blazers
932,2016-03-12 22:30:00,STAPLES Center,"Los Angeles, CA",19175,19060,Clippers,Knicks
933,2016-03-13 14:00:00,American Airlines Center,"Dallas, TX",20459,19200,Mavericks,Pacers
934,2016-03-13 19:30:00,Philips Arena,"Atlanta, GA",17515,18729,Hawks,Grizzlies
935,2016-03-13 19:00:00,Spectrum Center,"Charlotte, NC",19303,19077,Hornets,Rockets
936,2016-03-13 19:00:00,Wells Fargo Center,"Philadelphia, PA",16087,20318,76ers,Pistons
937,2016-03-13 19:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Heat
938,2016-03-13 19:30:00,BMO Harris Bradley Center,"Milwaukee, WI",16518,18717,Bucks,Pelicans
939,2016-03-13 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Thunder
940,2016-03-13 21:30:00,Pepsi Center,"Denver, CO",13213,19155,Nuggets,Wizards
941,2016-03-13 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Suns
942,2016-03-13 22:30:00,Moda Center,"Portland, OR",19452,19441,Trail,Magic
943,2016-03-14 14:30:00,STAPLES Center,"Los Angeles, CA",19342,19060,Clippers,Cavaliers
944,2016-03-14 17:00:00,Philips Arena,"Atlanta, GA",17066,18729,Hawks,Pacers
945,2016-03-14 17:00:00,Sleep Train Arena,"Sacramento, CA",17023,17317,Kings,Jazz
946,2016-03-14 20:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Knicks
947,2016-03-15 18:00:00,Spectrum Center,"Charlotte, NC",15686,19077,Hornets,Mavericks
948,2016-03-15 19:00:00,Verizon Center,"Washington, DC",18042,20173,Wizards,Pistons
949,2016-03-15 18:30:00,AmericanAirlines Arena,"Miami, FL",19744,19600,Heat,Nuggets
950,2016-03-15 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Bulls
951,2016-03-15 19:00:00,Toyota Center,"Houston, TX",18226,18104,Rockets,Grizzlies
952,2016-03-15 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Blazers
953,2016-03-15 21:30:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Cavaliers
954,2016-03-15 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",17480,18422,Suns,Timberwolves
955,2016-03-15 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Pelicans
956,2016-03-16 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17118,18165,Pacers,Celtics
957,2016-03-16 18:00:00,Amway Center,"Orlando, FL",16988,18500,Magic,Nuggets
958,2016-03-16 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",13522,18717,Bucks,Raptors
959,2016-03-16 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Clippers
960,2016-03-16 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Kings
961,2016-03-17 18:00:00,TD Garden,"Boston, MA",18624,18624,Celtics,Thunder
962,2016-03-17 18:00:00,Spectrum Center,"Charlotte, NC",16148,19077,Hornets,Magic
963,2016-03-17 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Mavericks
964,2016-03-17 18:00:00,Verizon Center,"Washington, DC",19556,20173,Wizards,Bulls
965,2016-03-17 18:30:00,The Palace of Auburn Hills,"Detroit, MI",14121,22076,Pistons,Hawks
966,2016-03-17 19:00:00,FedExForum,"Memphis, TN",16588,18119,Grizzlies,Timberwolves
967,2016-03-17 20:30:00,Toyota Center,"Houston, TX",18304,18104,Rockets,Clippers
968,2016-03-17 21:00:00,Sleep Train Arena,"Sacramento, CA",17086,17317,Kings,Pelicans
969,2016-03-17 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Knicks
970,2016-03-18 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",15104,18165,Pacers,Raptors
971,2016-03-18 18:00:00,Wells Fargo Center,"Philadelphia, PA",10521,20318,76ers,Wizards
972,2016-03-18 18:30:00,AmericanAirlines Arena,"Miami, FL",19848,19600,Heat,Hornets
973,2016-03-18 19:00:00,Philips Arena,"Atlanta, GA",14383,18729,Hawks,Nuggets
974,2016-03-18 19:00:00,United Center,"Chicago, IL",21513,20917,Bulls,Nets
975,2016-03-18 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",11740,18717,Bucks,Grizzlies
976,2016-03-18 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Blazers
977,2016-03-18 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",18784,19911,Jazz,Suns
978,2016-03-19 18:00:00,Amway Center,"Orlando, FL",18046,18500,Magic,Cavaliers
979,2016-03-19 18:00:00,Wells Fargo Center,"Philadelphia, PA",20388,20318,76ers,Thunder
980,2016-03-19 18:30:00,The Palace of Auburn Hills,"Detroit, MI",15982,22076,Pistons,Kings
981,2016-03-19 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Celtics
982,2016-03-19 19:00:00,Toyota Center,"Houston, TX",18142,18104,Rockets,Timberwolves
983,2016-03-19 19:00:00,Smoothie King Center,"New Orleans, LA",17263,17188,Pelicans,Blazers
984,2016-03-19 19:30:00,American Airlines Center,"Dallas, TX",20515,19200,Mavericks,Warriors
985,2016-03-19 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Suns
986,2016-03-20 17:00:00,Spectrum Center,"Charlotte, NC",19271,19077,Hornets,Nuggets
987,2016-03-20 18:30:00,Philips Arena,"Atlanta, GA",18067,18729,Hawks,Rockets
988,2016-03-20 18:00:00,The Palace of Auburn Hills,"Detroit, MI",17559,22076,Pistons,Nets
989,2016-03-20 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Pacers,Thunder
990,2016-03-20 18:00:00,Verizon Center,"Washington, DC",20356,20173,Wizards,Knicks
991,2016-03-20 18:30:00,AmericanAirlines Arena,"Miami, FL",19737,19600,Heat,Cavaliers
992,2016-03-20 19:00:00,United Center,"Chicago, IL",21856,20917,Bulls,Jazz
993,2016-03-20 19:00:00,FedExForum,"Memphis, TN",18119,18119,Grizzlies,Clippers
994,2016-03-20 19:30:00,AT&T Center,"San Antonio, TX",18825,18581,Spurs,Warriors
995,2016-03-21 15:00:00,American Airlines Center,"Dallas, TX",20351,19200,Mavericks,Blazers
996,2016-03-21 15:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Magic
997,2016-03-21 17:00:00,Wells Fargo Center,"Philadelphia, PA",15103,20318,76ers,Celtics
998,2016-03-21 17:00:00,Smoothie King Center,"New Orleans, LA",17407,17188,Pelicans,Clippers
999,2016-03-21 18:00:00,BMO Harris Bradley Center,"Milwaukee, WI",14124,18717,Bucks,Jazz
1000,2016-03-21 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Kings
1001,2016-03-22 18:00:00,Spectrum Center,"Charlotte, NC",18260,19077,Hornets,Spurs
1002,2016-03-22 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Nuggets
1003,2016-03-22 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16155,18165,Pacers,76ers
1004,2016-03-22 18:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Magic
1005,2016-03-22 18:30:00,The Palace of Auburn Hills,"Detroit, MI",13577,22076,Pistons,Bucks
1006,2016-03-22 19:00:00,Philips Arena,"Atlanta, GA",15729,18729,Hawks,Wizards
1007,2016-03-22 19:00:00,United Center,"Chicago, IL",21531,20917,Bulls,Kings
1008,2016-03-22 19:00:00,Target Center,"Minneapolis, MN",19452,19356,Timberwolves,Warriors
1009,2016-03-22 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",15868,18422,Suns,Grizzlies
1010,2016-03-23 19:00:00,Smoothie King Center,"New Orleans, LA",16867,17188,Pelicans,Heat
1011,2016-03-23 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Rockets
1012,2016-03-23 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Grizzlies
1013,2016-03-24 18:00:00,Verizon Center,"Washington, DC",18807,20173,Wizards,Hawks
1014,2016-03-24 18:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Raptors
1015,2016-03-24 18:30:00,The Palace of Auburn Hills,"Detroit, MI",16609,22076,Pistons,Magic
1016,2016-03-24 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Bucks
1017,2016-03-24 19:00:00,United Center,"Chicago, IL",21788,20917,Bulls,Knicks
1018,2016-03-24 19:00:00,Toyota Center,"Houston, TX",18151,18104,Rockets,Jazz
1019,2016-03-24 19:00:00,Target Center,"Minneapolis, MN",12151,19356,Timberwolves,Kings
1020,2016-03-24 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Heat
1021,2016-03-24 20:00:00,Pepsi Center,"Denver, CO",10684,19155,Nuggets,76ers
1022,2016-03-24 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18191,18422,Suns,Lakers
1023,2016-03-24 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Clippers
1024,2016-03-24 21:00:00,Moda Center,"Portland, OR",19819,19441,Trail,Mavericks
1025,2016-03-25 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17517,18165,Pacers,Pelicans
1026,2016-03-25 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Bulls
1027,2016-03-25 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Jazz
1028,2016-03-25 21:30:00,STAPLES Center,"Los Angeles, CA",19359,19060,Clippers,Blazers
1029,2016-03-26 18:00:00,Verizon Center,"Washington, DC",20356,20173,Wizards,Timberwolves
1030,2016-03-26 18:30:00,The Palace of Auburn Hills,"Detroit, MI",17209,22076,Pistons,Hornets
1031,2016-03-26 19:00:00,AmericanAirlines Arena,"Miami, FL",19918,19600,Heat,Magic
1032,2016-03-26 19:00:00,Philips Arena,"Atlanta, GA",17070,18729,Hawks,Bucks
1033,2016-03-26 19:00:00,Toyota Center,"Houston, TX",18230,18104,Rockets,Raptors
1034,2016-03-26 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Grizzlies
1035,2016-03-26 21:00:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Suns
1036,2016-03-26 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Mavericks
1037,2016-03-26 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Nuggets
1038,2016-03-27 18:00:00,Amway Center,"Orlando, FL",18846,18500,Magic,Bulls
1039,2016-03-27 18:00:00,Smoothie King Center,"New Orleans, LA",17009,17188,Pelicans,Raptors
1040,2016-03-27 18:30:00,The Palace of Auburn Hills,"Detroit, MI",17857,22076,Pistons,Hawks
1041,2016-03-27 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Cavaliers
1042,2016-03-27 19:00:00,Target Center,"Minneapolis, MN",14694,19356,Timberwolves,Jazz
1043,2016-03-27 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Spurs
1044,2016-03-27 19:30:00,BMO Harris Bradley Center,"Milwaukee, WI",15544,18717,Bucks,Hornets
1045,2016-03-27 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Suns,Celtics
1046,2016-03-27 21:00:00,Moda Center,"Portland, OR",19506,19441,Trail,76ers
1047,2016-03-28 14:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Clippers,Nuggets
1048,2016-03-28 17:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17165,18165,Pacers,Rockets
1049,2016-03-28 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,76ers
1050,2016-03-28 17:00:00,Sleep Train Arena,"Sacramento, CA",17147,17317,Kings,Mavericks
1051,2016-03-28 20:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Wizards
1052,2016-03-29 18:30:00,AmericanAirlines Arena,"Miami, FL",20003,19600,Heat,Nets
1053,2016-03-29 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Thunder
1054,2016-03-29 19:00:00,United Center,"Chicago, IL",21761,20917,Bulls,Hawks
1055,2016-03-29 19:00:00,FedExForum,"Memphis, TN",17133,18119,Grizzlies,Spurs
1056,2016-03-29 19:00:00,Target Center,"Minneapolis, MN",11141,19356,Timberwolves,Suns
1057,2016-03-29 19:00:00,Smoothie King Center,"New Orleans, LA",17000,17188,Pelicans,Knicks
1058,2016-03-29 20:00:00,Pepsi Center,"Denver, CO",14844,19155,Nuggets,Mavericks
1059,2016-03-29 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Lakers
1060,2016-03-29 21:00:00,Moda Center,"Portland, OR",19393,19441,Trail,Kings
1061,2016-03-29 21:30:00,STAPLES Center,"Los Angeles, CA",19258,19060,Clippers,Celtics
1062,2016-03-30 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17050,18165,Pacers,Bulls
1063,2016-03-30 18:00:00,Amway Center,"Orlando, FL",17536,18500,Magic,Nets
1064,2016-03-30 18:00:00,Wells Fargo Center,"Philadelphia, PA",14486,20318,76ers,Hornets
1065,2016-03-30 18:30:00,The Palace of Auburn Hills,"Detroit, MI",18201,22076,Pistons,Thunder
1066,2016-03-30 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Rockets
1067,2016-03-30 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Wizards
1068,2016-03-31 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Hawks
1069,2016-03-31 19:00:00,FedExForum,"Memphis, TN",16401,18119,Grizzlies,Nuggets
1070,2016-03-31 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",15733,18717,Bucks,Suns
1071,2016-03-31 19:00:00,Target Center,"Minneapolis, MN",12252,19356,Timberwolves,Clippers
1072,2016-03-31 19:30:00,American Airlines Center,"Dallas, TX",20435,19200,Mavericks,Knicks
1073,2016-03-31 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Pelicans
1074,2016-03-31 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Warriors
1075,2016-03-31 21:00:00,Sleep Train Arena,"Sacramento, CA",17185,17317,Kings,Wizards
1076,2016-03-31 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Heat
1077,2016-04-01 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Nets
1078,2016-04-01 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17234,18165,Pacers,Magic
1079,2016-04-01 18:00:00,Toyota Center,"Houston, TX",18244,18104,Rockets,Bulls
1080,2016-04-01 19:00:00,Smoothie King Center,"New Orleans, LA",16269,17188,Pelicans,Nuggets
1081,2016-04-01 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Clippers
1082,2016-04-01 21:00:00,Moda Center,"Portland, OR",19393,19441,Trail,Celtics
1083,2016-04-02 18:00:00,Spectrum Center,"Charlotte, NC",19244,19077,Hornets,76ers
1084,2016-04-02 18:30:00,The Palace of Auburn Hills,"Detroit, MI",19031,22076,Pistons,Mavericks
1085,2016-04-02 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Nets
1086,2016-04-02 19:00:00,Philips Arena,"Atlanta, GA",19427,18729,Hawks,Cavaliers
1087,2016-04-02 19:00:00,FedExForum,"Memphis, TN",17077,18119,Grizzlies,Raptors
1088,2016-04-02 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16268,18717,Bucks,Magic
1089,2016-04-02 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Timberwolves
1090,2016-04-02 21:00:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Heat
1091,2016-04-02 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Celtics
1092,2016-04-02 21:30:00,Talking Stick Resort Arena,"Phoenix, AZ",17345,18422,Suns,Wizards
1093,2016-04-03 18:30:00,Wells Fargo Center,"Philadelphia, PA",19213,20318,76ers,Pacers
1094,2016-04-03 19:00:00,United Center,"Chicago, IL",22197,20917,Bulls,Pistons
1095,2016-04-03 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Raptors
1096,2016-04-03 20:00:00,Pepsi Center,"Denver, CO",15607,19155,Nuggets,Kings
1097,2016-04-03 21:00:00,Moda Center,"Portland, OR",19633,19441,Trail,Heat
1098,2016-04-04 14:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Hornets
1099,2016-04-04 14:30:00,Toyota Center,"Houston, TX",18462,18104,Rockets,Thunder
1100,2016-04-04 14:30:00,Target Center,"Minneapolis, MN",16117,19356,Timberwolves,Mavericks
1101,2016-04-04 14:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Clippers,Wizards
1102,2016-04-04 17:00:00,Amway Center,"Orlando, FL",17741,18500,Magic,Grizzlies
1103,2016-04-04 17:00:00,Talking Stick Resort Arena,"Phoenix, AZ",17279,18422,Suns,Jazz
1104,2016-04-04 18:00:00,BMO Harris Bradley Center,"Milwaukee, WI",15768,18717,Bucks,Bulls
1105,2016-04-04 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Pacers
1106,2016-04-04 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Blazers
1107,2016-04-04 20:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Celtics
1108,2016-04-06 18:00:00,Wells Fargo Center,"Philadelphia, PA",10978,20318,76ers,Pelicans
1109,2016-04-06 19:00:00,AmericanAirlines Arena,"Miami, FL",19621,19600,Heat,Pistons
1110,2016-04-06 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Hornets
1111,2016-04-06 19:00:00,Philips Arena,"Atlanta, GA",15176,18729,Hawks,Suns
1112,2016-04-06 19:00:00,FedExForum,"Memphis, TN",17591,18119,Grizzlies,Bulls
1113,2016-04-06 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",15061,18717,Bucks,Cavaliers
1114,2016-04-06 20:00:00,Pepsi Center,"Denver, CO",12611,19155,Nuggets,Thunder
1115,2016-04-06 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19381,19911,Jazz,Spurs
1116,2016-04-06 21:00:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Blazers
