,Unnamed: 0.1,date,game_center,geo_location,attendance,capacity,guest,home,streak_home,streak_guest,mon,day,time,dow,night,weekday,April,May,June,July,August,September,December,January,attendace_ratio,pos,visit_code,home_code,popu,land_miles,density,income,true,pred
623,623,2017-01-06 22:30:00,Moda Center,"Portland, OR",19403,19441,Lakers,Trail,0,-1,1,6,22,4,1,1,0,0,0,0,0,0,0,1,0.9980453680366236,13,15,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
624,624,2017-01-06 21:00:00,Pepsi Center,"Denver, CO",14391,19155,Spurs,Nuggets,-4,2,1,6,21,4,1,1,0,0,0,0,0,0,0,1,0.7512920908379014,17,25,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
625,625,2017-01-07 19:00:00,Verizon Center,"Washington, DC",18686,20173,Timberwolves,Wizards,1,-3,1,7,19,5,1,0,0,0,0,0,0,0,0,1,0.9262876121548604,31,28,31,672228.0,61.0,11020.13,57291.0,1.0,0.0
626,626,2017-01-07 19:00:00,Amway Center,"Orlando, FL",19272,18500,Rockets,Magic,-2,7,1,7,19,5,1,0,0,0,0,0,0,0,0,1,1.0417297297297297,4,24,16,270934.0,102.4,2645.84,41871.0,1.0,1.0
627,627,2017-01-07 19:30:00,TD Garden,"Boston, MA",18624,18624,76ers,Celtics,3,-1,1,7,19,5,1,0,0,0,0,0,0,0,0,1,1.0,25,0,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
628,628,2017-01-07 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",18717,18717,Knicks,Bucks,-1,1,1,7,20,5,1,0,0,0,0,0,0,0,0,1,1.0,5,14,3,559121.0,187.7,2978.8,46132.0,1.0,0.0
629,629,2017-01-07 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Heat,Lakers,1,-1,1,7,22,5,1,0,0,0,0,0,0,0,0,1,0.996694648478489,20,10,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
630,630,2017-01-07 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Grizzlies,Warriors,-1,1,1,7,22,5,1,0,0,0,0,0,0,0,0,1,1.0,16,8,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
631,631,2017-01-07 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Clippers,Kings,-2,3,1,7,22,5,1,0,0,0,0,0,0,0,0,1,1.0061714285714285,10,7,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
632,632,2017-01-08 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17367,18165,Knicks,Pacers,5,-1,1,8,19,6,1,0,0,0,0,0,0,0,0,1,0.9560693641618497,6,14,20,853173.0,361.4,2360.74,45548.0,1.0,1.0
633,633,2017-01-08 19:30:00,TD Garden,"Boston, MA",18624,18624,Pelicans,Celtics,4,-3,1,8,19,6,1,0,0,0,0,0,0,0,0,1,1.0,25,21,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
634,634,2017-01-08 20:00:00,United Center,"Chicago, IL",21195,20917,Raptors,Bulls,3,-1,1,8,20,6,1,0,0,0,0,0,0,0,0,1,1.0132906248506,30,23,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
635,635,2017-01-08 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Nuggets,Thunder,1,-5,1,8,20,6,1,0,0,0,0,0,0,0,0,1,1.0,7,19,27,419267.0,55.9,7500.3,36797.0,1.0,1.0
636,636,2017-01-08 20:00:00,Target Center,"Minneapolis, MN",13945,19356,Jazz,Timberwolves,-4,1,1,8,20,6,1,0,0,0,0,0,0,0,0,1,0.7204484397602811,27,12,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
637,637,2017-01-08 20:30:00,American Airlines Center,"Dallas, TX",19655,19200,Hawks,Mavericks,-2,6,1,8,20,6,1,0,0,0,0,0,0,0,0,1,1.0236979166666667,2,9,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
638,638,2017-01-08 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Hornets,Spurs,3,-2,1,8,20,6,1,0,0,0,0,0,0,0,0,1,0.9912275980840644,0,11,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
639,639,2017-01-08 22:00:00,Moda Center,"Portland, OR",13506,19441,Pistons,Trail,0,0,1,8,22,6,1,0,0,0,0,0,0,0,0,1,0.6947173499305591,13,22,29,632309.0,133.4,4739.95,46090.0,0.0,1.0
640,640,2017-01-09 15:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Heat,Clippers,4,-2,1,9,15,0,0,1,0,0,0,0,0,0,0,1,1.0,20,10,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
641,641,2017-01-09 14:00:00,BMO Harris Bradley Center,"Milwaukee, WI",15311,18717,Wizards,Bucks,-2,2,1,9,14,0,0,1,0,0,0,0,0,0,0,1,0.8180263931185553,5,31,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
642,642,2017-01-09 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Rockets,Raptors,-2,8,1,9,18,0,0,1,0,0,0,0,0,0,0,1,1.0,1,24,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
643,643,2017-01-09 20:00:00,FedExForum,"Memphis, TN",16112,18119,Jazz,Grizzlies,2,-1,1,9,20,0,1,1,0,0,0,0,0,0,0,1,0.8892322975881671,9,12,8,655770.0,315.1,2081.15,40201.0,0.0,1.0
644,644,2017-01-09 20:30:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Cavaliers,Suns,-1,2,1,9,20,0,1,1,0,0,0,0,0,0,0,1,0.9800781674085333,26,5,26,1563025.0,516.7,3025.01,44752.0,1.0,1.0
645,645,2017-01-09 21:00:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Warriors,Kings,-3,1,1,9,21,0,1,1,0,0,0,0,0,0,0,1,1.0061714285714285,10,30,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
646,646,2017-01-09 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Magic,Lakers,2,-3,1,9,21,0,1,1,0,0,0,0,0,0,0,1,0.996694648478489,20,16,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
647,647,2017-01-10 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Pelicans,Knicks,-2,1,1,10,19,1,1,1,0,0,0,0,0,0,0,1,1.0024793806608308,12,21,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
648,648,2017-01-10 20:00:00,United Center,"Chicago, IL",21923,20917,Thunder,Bulls,-1,2,1,10,20,1,1,1,0,0,0,0,0,0,0,1,1.0480948510780705,30,27,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
649,649,2017-01-10 20:00:00,Target Center,"Minneapolis, MN",9625,19356,Mavericks,Timberwolves,1,-3,1,10,20,1,1,1,0,0,0,0,0,0,0,1,0.49726183095680926,27,17,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
650,650,2017-01-11 19:00:00,Verizon Center,"Washington, DC",14361,20173,Bulls,Wizards,3,-2,1,11,19,2,1,1,0,0,0,0,0,0,0,1,0.711892133049125,31,4,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
651,651,2017-01-11 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Celtics,Raptors,1,-1,1,11,19,2,1,1,0,0,0,0,0,0,0,1,1.0,1,6,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
652,652,2017-01-11 20:00:00,Toyota Center,"Houston, TX",16196,18104,Hornets,Rockets,9,-3,1,11,20,2,1,1,0,0,0,0,0,0,0,1,0.8946089262041538,29,11,24,2296224.0,599.6,3829.59,44761.0,0.0,1.0
653,653,2017-01-11 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Bucks,Spurs,-1,1,1,11,20,2,1,1,0,0,0,0,0,0,0,1,0.9912275980840644,0,3,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
654,654,2017-01-11 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Cavaliers,Jazz,1,-1,1,11,21,2,1,1,0,0,0,0,0,0,0,1,1.0,32,5,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
655,655,2017-01-11 22:30:00,STAPLES Center,"Los Angeles, CA",18483,19060,Blazers,Lakers,-1,0,1,11,22,2,1,1,0,0,0,0,0,0,0,1,0.9697271773347325,20,2,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
656,656,2017-01-11 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Heat,Warriors,2,-3,1,11,22,2,1,1,0,0,0,0,0,0,0,1,1.0,16,10,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
657,657,2017-01-11 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Pistons,Kings,1,-1,1,11,22,2,1,1,0,0,0,0,0,0,0,1,1.0061714285714285,10,22,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
658,658,2017-01-12 19:00:00,Wells Fargo Center,"Philadelphia, PA",18755,20318,Knicks,76ers,2,-3,1,12,19,3,1,1,0,0,0,0,0,0,0,1,0.9230731371197952,33,14,0,1567442.0,134.1,11688.61,47528.0,1.0,0.0
659,659,2017-01-12 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Grizzlies,Thunder,3,-1,1,12,20,3,1,1,0,0,0,0,0,0,0,1,1.0,7,8,27,419267.0,55.9,7500.3,36797.0,1.0,1.0
660,660,2017-01-12 20:00:00,Target Center,"Minneapolis, MN",13858,19356,Rockets,Timberwolves,2,-1,1,12,20,3,1,1,0,0,0,0,0,0,0,1,0.7159537094441,27,24,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
661,661,2017-01-12 20:00:00,TD Garden,"Boston, MA",18624,18624,Wizards,Celtics,1,-1,1,12,20,3,1,1,0,0,0,0,0,0,0,1,1.0,25,31,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
662,662,2017-01-12 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Magic,Clippers,5,-4,1,12,22,3,1,1,0,0,0,0,0,0,0,1,1.0,20,16,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
663,663,2017-01-12 22:30:00,Moda Center,"Portland, OR",19393,19441,Cavaliers,Trail,0,-2,1,12,22,3,1,1,0,0,0,0,0,0,0,1,0.9975309912041561,13,5,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
664,664,2017-01-13 20:00:00,Madison Square Garden,"New York, NY",19812,19763,Bulls,Knicks,1,-3,1,13,20,4,1,1,0,0,0,0,0,0,0,1,1.0024793806608308,12,4,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
665,665,2017-01-13 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Lakers,Spurs,1,-2,1,13,20,4,1,1,0,0,0,0,0,0,0,1,0.9912275980840644,0,15,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
666,666,2017-01-13 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Pistons,Warriors,3,-2,1,13,22,4,1,1,0,0,0,0,0,0,0,1,1.0,16,22,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
667,667,2017-01-14 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Nets,Raptors,2,-9,1,14,19,5,1,0,0,0,0,0,0,0,0,1,1.0,1,18,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
668,668,2017-01-14 19:00:00,Wells Fargo Center,"Philadelphia, PA",18215,20318,Hornets,76ers,3,-4,1,14,19,5,1,0,0,0,0,0,0,0,0,1,0.8964957180824884,33,11,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
669,669,2017-01-14 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",17483,18717,Heat,Bucks,2,-4,1,14,20,5,1,0,0,0,0,0,0,0,0,1,0.9340706309771866,5,10,3,559121.0,187.7,2978.8,46132.0,1.0,0.0
670,670,2017-01-14 20:00:00,Toyota Center,"Houston, TX",18055,18104,Grizzlies,Rockets,-2,1,1,14,20,5,1,0,0,0,0,0,0,0,0,1,0.9972934158197083,29,8,24,2296224.0,599.6,3829.59,44761.0,1.0,1.0
671,671,2017-01-14 20:00:00,Target Center,"Minneapolis, MN",16644,19356,Thunder,Timberwolves,3,-1,1,14,20,5,1,0,0,0,0,0,0,0,0,1,0.8598884066955983,27,27,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
672,672,2017-01-14 20:00:00,Philips Arena,"Atlanta, GA",18216,18729,Celtics,Hawks,-1,2,1,14,20,5,1,0,0,0,0,0,0,0,0,1,0.9726093224411341,18,6,9,463878.0,133.2,3482.57,51948.0,1.0,1.0
673,673,2017-01-14 22:00:00,Moda Center,"Portland, OR",19344,19441,Magic,Trail,0,1,1,14,22,5,1,0,0,0,0,0,0,0,0,1,0.9950105447250656,13,16,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
674,674,2017-01-14 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Cavaliers,Kings,-1,1,1,14,22,5,1,0,0,0,0,0,0,0,0,1,1.0061714285714285,10,5,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
675,675,2017-01-14 22:30:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Pistons,Jazz,2,-3,1,14,22,5,1,0,0,0,0,0,0,0,0,1,1.0,32,22,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
676,676,2017-01-15 15:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Lakers,Clippers,6,-3,1,15,15,6,0,0,0,0,0,0,0,0,0,1,1.0,20,15,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
677,677,2017-01-15 17:00:00,United Center,"Chicago, IL",21916,20917,Pelicans,Bulls,1,-1,1,15,17,6,0,0,0,0,0,0,0,0,0,1,1.0477601950566524,30,21,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
678,678,2017-01-15 20:00:00,Verizon Center,"Washington, DC",17880,20173,76ers,Wizards,1,-1,1,15,20,6,1,0,0,0,0,0,0,0,0,1,0.8863332176671789,31,0,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
679,679,2017-01-15 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Magic,Jazz,3,-1,1,15,21,6,1,0,0,0,0,0,0,0,0,1,1.0,32,16,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
680,680,2017-01-16 15:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Knicks,Raptors,3,-1,1,16,15,0,0,1,0,0,0,0,0,0,0,1,1.0,1,14,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
681,681,2017-01-16 15:00:00,Philips Arena,"Atlanta, GA",14231,18729,Bucks,Hawks,1,-1,1,16,15,0,0,1,0,0,0,0,0,0,0,1,0.7598376848737253,18,3,9,463878.0,133.2,3482.57,51948.0,0.0,1.0
682,682,2017-01-16 14:00:00,American Airlines Center,"Dallas, TX",19655,19200,Timberwolves,Mavericks,2,-1,1,16,14,0,0,1,0,0,0,0,0,0,0,1,1.0236979166666667,2,28,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
683,683,2017-01-16 21:00:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Thunder,Kings,-2,1,1,16,21,0,1,1,0,0,0,0,0,0,0,1,1.0061714285714285,10,27,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
684,684,2017-01-16 21:00:00,FedExForum,"Memphis, TN",18119,18119,Bulls,Grizzlies,-1,2,1,16,21,0,1,1,0,0,0,0,0,0,0,1,1.0,9,4,8,655770.0,315.1,2081.15,40201.0,1.0,0.0
685,685,2017-01-16 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Pistons,Lakers,-4,1,1,16,21,0,1,1,0,0,0,0,0,0,0,1,0.996694648478489,20,22,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
686,686,2017-01-17 13:00:00,Madison Square Garden,"New York, NY",19812,19763,Hawks,Knicks,-2,2,1,17,13,1,0,1,0,0,0,0,0,0,0,1,1.0024793806608308,12,9,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
687,687,2017-01-17 14:00:00,Verizon Center,"Washington, DC",17395,20173,Blazers,Wizards,2,0,1,17,14,1,0,1,0,0,0,0,0,0,0,1,0.8622911812819115,31,2,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
688,688,2017-01-17 15:30:00,BMO Harris Bradley Center,"Milwaukee, WI",13261,18717,76ers,Bucks,-2,1,1,17,15,1,0,1,0,0,0,0,0,0,0,1,0.7085002938505103,5,0,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
689,689,2017-01-17 16:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",15525,18165,Pelicans,Pacers,1,-2,1,17,16,1,0,1,0,0,0,0,0,0,0,1,0.8546655656482246,6,21,20,853173.0,361.4,2360.74,45548.0,0.0,1.0
690,690,2017-01-17 17:00:00,Pepsi Center,"Denver, CO",11217,19155,Magic,Nuggets,2,-2,1,17,17,1,0,1,0,0,0,0,0,0,0,1,0.5855912294440094,17,16,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
691,691,2017-01-17 19:30:00,TD Garden,"Boston, MA",18624,18624,Hornets,Celtics,3,-5,1,17,19,1,1,1,0,0,0,0,0,0,0,1,1.0,25,11,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
692,692,2017-01-17 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors,4,-1,1,17,20,1,1,1,0,0,0,0,0,0,0,1,1.0,16,5,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
693,693,2017-01-17 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16767,18422,Jazz,Suns,-1,4,1,17,21,1,1,1,0,0,0,0,0,0,0,1,0.9101617631093258,26,12,26,1563025.0,516.7,3025.01,44752.0,1.0,1.0
694,694,2017-01-17 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Thunder,Clippers,7,-1,1,17,22,1,1,1,0,0,0,0,0,0,0,1,1.0,20,27,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
695,695,2017-01-18 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Rockets,Heat,1,-1,1,18,19,2,1,1,0,0,0,0,0,0,0,1,1.0,3,24,10,441003.0,35.9,12284.21,38632.0,1.0,1.0
696,696,2017-01-18 20:00:00,United Center,"Chicago, IL",21294,20917,Mavericks,Bulls,-1,3,1,18,20,2,1,1,0,0,0,0,0,0,0,1,1.0180236171535115,30,17,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
697,697,2017-01-18 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Timberwolves,Spurs,1,-2,1,18,20,2,1,1,0,0,0,0,0,0,0,1,0.9912275980840644,0,28,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
698,698,2017-01-18 22:30:00,STAPLES Center,"Los Angeles, CA",18412,19060,Nuggets,Lakers,-5,3,1,18,22,2,1,1,0,0,0,0,0,0,0,1,0.9660020986358867,20,19,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
699,699,2017-01-19 19:00:00,Wells Fargo Center,"Philadelphia, PA",17223,20318,Raptors,76ers,2,-1,1,19,19,3,1,1,0,0,0,0,0,0,0,1,0.8476720149621025,33,23,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
700,700,2017-01-19 19:00:00,Verizon Center,"Washington, DC",15079,20173,Grizzlies,Wizards,3,-2,1,19,19,3,1,1,0,0,0,0,0,0,0,1,0.7474842611411292,31,8,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
701,701,2017-01-19 19:00:00,Spectrum Center,"Charlotte, NC",15451,19077,Blazers,Hornets,1,0,1,19,19,3,1,1,0,0,0,0,0,0,0,1,0.8099281857734445,23,2,11,132609.0,109.0,1216.6,46119.0,0.0,0.0
702,702,2017-01-19 19:30:00,TD Garden,"Boston, MA",18624,18624,Knicks,Celtics,-1,1,1,19,19,3,1,1,0,0,0,0,0,0,0,1,1.0,25,14,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
703,703,2017-01-19 20:00:00,Smoothie King Center,"New Orleans, LA",15818,17188,Magic,Pelicans,1,-3,1,19,20,3,1,1,0,0,0,0,0,0,0,1,0.9202932278333721,22,16,21,389617.0,169.4,2299.98,35317.0,1.0,1.0
704,704,2017-01-19 20:00:00,Toyota Center,"Houston, TX",15782,18104,Bucks,Rockets,1,-3,1,19,20,3,1,1,0,0,0,0,0,0,0,1,0.8717410517012815,29,3,24,2296224.0,599.6,3829.59,44761.0,0.0,1.0
705,705,2017-01-19 20:00:00,The Palace of Auburn Hills,"Detroit, MI",15159,22076,Hawks,Pistons,2,-1,1,19,20,3,1,1,0,0,0,0,0,0,0,1,0.6866733103823156,28,9,22,677116.0,138.8,4878.36,49160.0,0.0,0.0
706,706,2017-01-19 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors,5,-2,1,19,22,3,1,1,0,0,0,0,0,0,0,1,1.0,16,27,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
707,707,2017-01-19 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Pacers,Kings,-3,2,1,19,22,3,1,1,0,0,0,0,0,0,0,1,1.0061714285714285,10,20,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
708,708,2017-01-20 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Suns,Cavaliers,1,-2,1,20,19,4,1,1,0,0,0,0,0,0,0,1,1.0,19,26,5,388072.0,77.7,4994.49,42215.0,1.0,1.0
709,709,2017-01-20 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Mavericks,Heat,2,-1,1,20,19,4,1,1,0,0,0,0,0,0,0,1,1.0,3,17,10,441003.0,35.9,12284.21,38632.0,1.0,1.0
710,710,2017-01-20 20:00:00,Madison Square Garden,"New York, NY",19812,19763,Wizards,Knicks,-1,4,1,20,20,4,1,1,0,0,0,0,0,0,0,1,1.0024793806608308,12,31,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
711,711,2017-01-20 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Nuggets,Spurs,2,-1,1,20,20,4,1,1,0,0,0,0,0,0,0,1,0.9912275980840644,0,19,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
712,712,2017-01-20 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Timberwolves,Clippers,-1,1,1,20,22,4,1,1,0,0,0,0,0,0,0,1,1.0,20,28,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
713,713,2017-01-21 19:00:00,Wells Fargo Center,"Philadelphia, PA",19476,20318,Blazers,76ers,3,0,1,21,19,5,1,0,0,0,0,0,0,0,0,1,0.958558913278866,33,2,0,1567442.0,134.1,11688.61,47528.0,1.0,0.0
714,714,2017-01-21 19:00:00,Spectrum Center,"Charlotte, NC",18378,19077,Raptors,Hornets,2,-2,1,21,19,5,1,0,0,0,0,0,0,0,0,1,0.9633590187136343,23,23,11,132609.0,109.0,1216.6,46119.0,1.0,1.0
715,715,2017-01-21 19:00:00,Amway Center,"Orlando, FL",19307,18500,Bucks,Magic,1,-4,1,21,19,5,1,0,0,0,0,0,0,0,0,1,1.0436216216216216,4,3,16,270934.0,102.4,2645.84,41871.0,1.0,1.0
716,716,2017-01-21 20:00:00,FedExForum,"Memphis, TN",16991,18119,Kings,Grizzlies,1,-4,1,21,20,5,1,0,0,0,0,0,0,0,0,1,0.9377449086594183,9,13,8,655770.0,315.1,2081.15,40201.0,1.0,1.0
717,717,2017-01-21 20:00:00,Smoothie King Center,"New Orleans, LA",17004,17188,Nets,Pelicans,-1,1,1,21,20,5,1,0,0,0,0,0,0,0,0,1,0.9892948568768909,22,18,21,389617.0,169.4,2299.98,35317.0,1.0,1.0
718,718,2017-01-21 20:00:00,Toyota Center,"Houston, TX",18055,18104,Warriors,Rockets,-1,6,1,21,20,5,1,0,0,0,0,0,0,0,0,1,0.9972934158197083,29,30,24,2296224.0,599.6,3829.59,44761.0,1.0,1.0
719,719,2017-01-21 20:00:00,Philips Arena,"Atlanta, GA",16328,18729,Bulls,Hawks,1,-2,1,21,20,5,1,0,0,0,0,0,0,0,0,1,0.8718030861231245,18,4,9,463878.0,133.2,3482.57,51948.0,0.0,1.0
720,720,2017-01-21 20:30:00,American Airlines Center,"Dallas, TX",19421,19200,Jazz,Mavericks,-2,5,1,21,20,5,1,0,0,0,0,0,0,0,0,1,1.0115104166666666,2,12,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
721,721,2017-01-21 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Pacers,Lakers,1,-1,1,21,22,5,1,0,0,0,0,0,0,0,0,1,0.996694648478489,20,20,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
722,722,2017-01-22 17:00:00,TD Garden,"Boston, MA",18624,18624,Blazers,Celtics,-2,0,1,22,17,6,0,0,0,0,0,0,0,0,0,1,1.0,25,2,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
723,723,2017-01-22 18:00:00,The Palace of Auburn Hills,"Detroit, MI",18231,22076,Wizards,Pistons,3,-1,1,22,18,6,0,0,0,0,0,0,0,0,0,1,0.8258289545207466,28,31,22,677116.0,138.8,4878.36,49160.0,0.0,0.0
724,724,2017-01-22 19:00:00,Spectrum Center,"Charlotte, NC",18583,19077,Nets,Hornets,3,-1,1,22,19,6,1,0,0,0,0,0,0,0,0,1,0.9741049431252293,23,18,11,132609.0,109.0,1216.6,46119.0,1.0,1.0
725,725,2017-01-22 19:00:00,Philips Arena,"Atlanta, GA",15116,18729,76ers,Hawks,2,-1,1,22,19,6,1,0,0,0,0,0,0,0,0,1,0.8070906081477922,18,0,9,463878.0,133.2,3482.57,51948.0,0.0,1.0
726,726,2017-01-22 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Suns,Knicks,-2,1,1,22,19,6,1,0,0,0,0,0,0,0,0,1,1.0024793806608308,12,26,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
727,727,2017-01-22 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Bucks,Heat,3,-5,1,22,19,6,1,0,0,0,0,0,0,0,0,1,1.0,3,3,10,441003.0,35.9,12284.21,38632.0,1.0,1.0
728,728,2017-01-22 20:00:00,FedExForum,"Memphis, TN",18119,18119,Rockets,Grizzlies,-1,1,1,22,20,6,1,0,0,0,0,0,0,0,0,1,1.0,9,24,8,655770.0,315.1,2081.15,40201.0,1.0,1.0
729,729,2017-01-22 20:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Spurs,Cavaliers,-1,3,1,22,20,6,1,0,0,0,0,0,0,0,0,1,1.0,19,25,5,388072.0,77.7,4994.49,42215.0,1.0,1.0
730,730,2017-01-22 21:00:00,Pepsi Center,"Denver, CO",16056,19155,Clippers,Nuggets,1,-2,1,22,21,6,1,0,0,0,0,0,0,0,0,1,0.8382145653876273,17,7,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
731,731,2017-01-22 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Pacers,Jazz,6,-2,1,22,21,6,1,0,0,0,0,0,0,0,0,1,1.0,32,20,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
732,732,2017-01-22 21:00:00,United Center,"Chicago, IL",21606,20917,Kings,Bulls,1,-5,1,22,21,6,1,0,0,0,0,0,0,0,0,1,1.0329397141081418,30,13,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
733,733,2017-01-23 12:00:00,Amway Center,"Orlando, FL",18846,18500,Warriors,Magic,-1,7,1,23,12,0,0,1,0,0,0,0,0,0,0,1,1.0187027027027027,4,30,16,270934.0,102.4,2645.84,41871.0,1.0,1.0
